p,D,seed,DX,D_diff,time,abs_theta
0.0,0.0,10,0.03571428571428571,0.0,0.39,0.0016419865423813462
0.0,0.0,10,0.03571428571428571,0.0,0.4,0.16152675449848175
0.0,0.0,10,0.03571428571428571,0.0,0.41000000000000003,0.3786680996417999
0.0,0.0,10,0.03571428571428571,0.0,0.42,0.20596787333488464
0.0,0.0,10,0.03571428571428571,0.0,0.43,0.04534617438912392
0.0,0.0,10,0.03571428571428571,0.0,0.44,0.029450194910168648
0.0,0.0,10,0.03571428571428571,0.0,0.45,0.2233334183692932
0.0,0.0,10,0.03571428571428571,0.0,0.46,0.40051302313804626
0.0,0.0,10,0.03571428571428571,0.0,0.47000000000000003,0.6921629905700684
0.0,0.0,10,0.03571428571428571,0.0,0.48,0.9170098900794983
0.0,0.0,10,0.03571428571428571,0.0,0.49,0.7297373414039612
0.0,0.0,10,0.03571428571428571,0.0,0.5,0.6681374311447144
0.0,0.0,10,0.03571428571428571,0.0,0.51,0.7133750319480896
0.0,0.0,10,0.03571428571428571,0.0,0.52,0.7126508951187134
0.0,0.0,10,0.03571428571428571,0.0,0.53,0.7231976389884949
0.0,0.0,10,0.03571428571428571,0.0,0.54,0.7303443551063538
0.0,0.0,10,0.03571428571428571,0.0,0.55,0.737758457660675
0.0,0.0,10,0.03571428571428571,0.0,0.56,0.7097039222717285
0.0,0.0,10,0.03571428571428571,0.0,0.5700000000000001,0.7012660503387451
0.0,0.0,10,0.03571428571428571,0.0,0.58,0.7062944769859314
0.0,0.0,10,0.03571428571428571,0.0,0.59,0.7035860419273376
0.0,0.0,10,0.03571428571428571,0.0,0.6,0.27964064478874207
0.0,0.0,10,0.03571428571428571,0.0,0.61,0.11787746101617813
0.0,0.0,10,0.03571428571428571,0.0,0.62,0.20596621930599213
0.0,0.0,10,0.03571428571428571,0.0,0.63,0.2041361927986145
0.0,0.0,10,0.03571428571428571,0.0,0.64,0.018771430477499962
0.0,0.0,10,0.03571428571428571,0.0,0.65,0.1408701241016388
0.0,0.0,10,0.03571428571428571,0.0,0.66,0.18523821234703064
0.0,0.0,10,0.03571428571428571,0.0,0.67,0.15240955352783203
0.0,0.0,10,0.03571428571428571,0.0,0.68,0.04142135754227638
0.0,0.0,10,0.03571428571428571,0.0,0.6900000000000001,0.014931958168745041
0.0,0.0,10,0.03571428571428571,0.0,0.7000000000000001,0.27646613121032715
0.0,0.0,10,0.03571428571428571,0.0,0.71,0.5510026812553406
0.0,0.0,10,0.03571428571428571,0.0,0.72,0.3650456964969635
0.0,0.0,10,0.03571428571428571,0.0,0.73,0.1198570504784584
0.0,0.0,10,0.03571428571428571,0.0,0.74,0.14329156279563904
0.0,0.0,10,0.03571428571428571,0.0,0.75,0.5256281495094299
0.0,0.0,10,0.03571428571428571,5.0,0.0,0.3646221458911896
0.0,0.0,10,0.03571428571428571,5.0,0.01,0.3153998553752899
0.0,0.0,10,0.03571428571428571,5.0,0.02,0.05128684639930725
0.0,0.0,10,0.03571428571428571,5.0,0.03,0.012235846370458603
0.0,0.0,10,0.03571428571428571,5.0,0.04,0.042497895658016205
0.0,0.0,10,0.03571428571428571,5.0,0.05,0.3078676462173462
0.0,0.0,10,0.03571428571428571,5.0,0.06,0.5568639636039734
0.0,0.0,10,0.03571428571428571,5.0,0.07,0.4963083863258362
0.0,0.0,10,0.03571428571428571,5.0,0.08,0.5038115382194519
0.0,0.0,10,0.03571428571428571,5.0,0.09,0.49206000566482544
0.0,0.0,10,0.03571428571428571,5.0,0.1,0.6702699065208435
0.0,0.0,10,0.03571428571428571,5.0,0.11,0.7547287344932556
0.0,0.0,10,0.03571428571428571,5.0,0.12,0.7275977730751038
0.0,0.0,10,0.03571428571428571,5.0,0.13,0.7005540132522583
0.0,0.0,10,0.03571428571428571,5.0,0.14,0.680130124092102
0.0,0.0,10,0.03571428571428571,5.0,0.15,0.3586744964122772
0.0,0.0,10,0.03571428571428571,5.0,0.16,0.2734135091304779
0.0,0.0,10,0.03571428571428571,5.0,0.17,0.5094334483146667
0.0,0.0,10,0.03571428571428571,5.0,0.18,0.49393150210380554
0.0,0.0,10,0.03571428571428571,5.0,0.19,0.49428483843803406
0.0,0.0,10,0.03571428571428571,5.0,0.2,0.4992811679840088
0.0,0.0,10,0.03571428571428571,5.0,0.21,0.5040967464447021
0.0,0.0,10,0.03571428571428571,5.0,0.22,0.34469571709632874
0.0,0.0,10,0.03571428571428571,5.0,0.23,0.4586971402168274
0.0,0.0,10,0.03571428571428571,5.0,0.24,0.11497912555932999
0.0,0.0,10,0.03571428571428571,5.0,0.25,0.15504293143749237
0.0,0.0,10,0.03571428571428571,5.0,0.26,0.34790781140327454
0.0,0.0,10,0.03571428571428571,5.0,0.27,0.3333730697631836
0.0,0.0,10,0.03571428571428571,5.0,0.28,0.3094269335269928
0.0,0.0,10,0.03571428571428571,5.0,0.29,0.3134085237979889
0.0,0.0,10,0.03571428571428571,5.0,0.3,0.3073621988296509
0.0,0.0,10,0.03571428571428571,5.0,0.31,0.32270413637161255
0.0,0.0,10,0.03571428571428571,5.0,0.32,0.025526929646730423
0.0,0.0,10,0.03571428571428571,5.0,0.33,0.15490707755088806
0.0,0.0,10,0.03571428571428571,5.0,0.34,0.16955548524856567
0.0,0.0,10,0.03571428571428571,5.0,0.35000000000000003,0.061350394040346146
0.0,0.0,10,0.03571428571428571,5.0,0.36,0.33972617983818054
0.0,0.0,10,0.03571428571428571,5.0,0.37,0.4075848460197449
0.0,0.0,10,0.03571428571428571,5.0,0.38,0.3720356822013855
0.0,0.0,10,0.03571428571428571,5.0,0.39,0.3819461464881897
0.0,0.0,10,0.03571428571428571,5.0,0.4,0.39543792605400085
0.0,0.0,10,0.03571428571428571,5.0,0.41000000000000003,0.428580105304718
0.0,0.0,10,0.03571428571428571,5.0,0.42,0.09283207356929779
0.0,0.0,10,0.03571428571428571,5.0,0.43,0.355245977640152
0.0,0.0,10,0.03571428571428571,5.0,0.44,0.28337788581848145
0.0,0.0,10,0.03571428571428571,5.0,0.45,0.05486244335770607
0.0,0.0,10,0.03571428571428571,5.0,0.46,0.32103481888771057
0.0,0.0,10,0.03571428571428571,5.0,0.47000000000000003,0.26414409279823303
0.0,0.0,10,0.03571428571428571,5.0,0.48,0.03318086639046669
0.0,0.0,10,0.03571428571428571,5.0,0.49,0.07381029427051544
0.0,0.0,10,0.03571428571428571,5.0,0.5,0.023356327787041664
0.0,0.0,10,0.03571428571428571,5.0,0.51,0.11939113587141037
0.0,0.0,10,0.03571428571428571,5.0,0.52,0.16433675587177277
0.0,0.0,10,0.03571428571428571,5.0,0.53,0.04593631997704506
0.0,0.0,10,0.03571428571428571,5.0,0.54,0.18441742658615112
0.0,0.0,10,0.03571428571428571,5.0,0.55,0.6634810566902161
0.0,0.0,10,0.03571428571428571,5.0,0.56,0.6128506660461426
0.0,0.0,10,0.03571428571428571,5.0,0.5700000000000001,0.5807339549064636
0.0,0.0,10,0.03571428571428571,5.0,0.58,0.5828791856765747
0.0,0.0,10,0.03571428571428571,5.0,0.59,0.6052916646003723
0.0,0.0,10,0.03571428571428571,5.0,0.6,0.4555108845233917
0.0,0.0,10,0.03571428571428571,5.0,0.61,0.2621348798274994
0.0,0.0,10,0.03571428571428571,5.0,0.62,0.18369290232658386
0.0,0.0,10,0.03571428571428571,5.0,0.63,0.03671647608280182
0.0,0.0,10,0.03571428571428571,5.0,0.64,0.105168916285038
0.0,0.0,10,0.03571428571428571,5.0,0.65,0.48238009214401245
0.0,0.0,10,0.03571428571428571,5.0,0.66,0.49187570810317993
0.0,0.0,10,0.03571428571428571,5.0,0.67,0.30012351274490356
0.0,0.0,10,0.03571428571428571,5.0,0.68,0.22469423711299896
0.0,0.0,10,0.03571428571428571,5.0,0.6900000000000001,0.6304555535316467
0.0,0.0,10,0.03571428571428571,5.0,0.7000000000000001,0.6126651167869568
0.0,0.0,10,0.03571428571428571,5.0,0.71,0.3684537410736084
0.0,0.0,10,0.03571428571428571,5.0,0.72,0.015909548848867416
0.0,0.0,10,0.03571428571428571,5.0,0.73,0.028165841475129128
0.0,0.0,10,0.03571428571428571,5.0,0.74,0.04718931019306183
0.0,0.0,10,0.03571428571428571,5.0,0.75,0.017376059666275978
0.0,0.0,10,0.03571428571428571,10.0,0.0,0.00751821743324399
0.0,0.0,10,0.03571428571428571,10.0,0.01,0.01204838789999485
0.0,0.0,10,0.03571428571428571,10.0,0.02,0.3034403920173645
0.0,0.0,10,0.03571428571428571,10.0,0.03,0.18983308970928192
0.0,0.0,10,0.03571428571428571,10.0,0.04,0.42509788274765015
0.0,0.0,10,0.03571428571428571,10.0,0.05,0.2710336446762085
0.0,0.0,10,0.03571428571428571,10.0,0.06,0.19059529900550842
0.0,0.0,10,0.03571428571428571,10.0,0.07,0.14047744870185852
0.0,0.0,10,0.03571428571428571,10.0,0.08,0.4094304144382477
0.0,0.0,10,0.03571428571428571,10.0,0.09,0.6016961932182312
0.0,0.0,10,0.03571428571428571,10.0,0.1,0.7484224438667297
0.0,0.0,10,0.03571428571428571,10.0,0.11,0.6041356325149536
0.0,0.0,10,0.03571428571428571,10.0,0.12,0.294520765542984
0.0,0.0,10,0.03571428571428571,10.0,0.13,0.08020137250423431
0.0,0.0,10,0.03571428571428571,10.0,0.14,0.26259511709213257
0.0,0.0,10,0.03571428571428571,10.0,0.15,0.2914745807647705
0.0,0.0,10,0.03571428571428571,10.0,0.16,0.04778242111206055
0.0,0.0,10,0.03571428571428571,10.0,0.17,0.14998510479927063
0.0,0.0,10,0.03571428571428571,10.0,0.18,0.10030306875705719
0.0,0.0,10,0.03571428571428571,10.0,0.19,0.07009714096784592
0.0,0.0,10,0.03571428571428571,10.0,0.2,0.4474855661392212
0.0,0.0,10,0.03571428571428571,10.0,0.21,0.6288928985595703
0.0,0.0,10,0.03571428571428571,10.0,0.22,0.4183953106403351
0.0,0.0,10,0.03571428571428571,10.0,0.23,0.3501969575881958
0.0,0.0,10,0.03571428571428571,10.0,0.24,0.20717772841453552
0.0,0.0,10,0.03571428571428571,10.0,0.25,0.19629953801631927
0.0,0.0,10,0.03571428571428571,10.0,0.26,0.34526747465133667
0.0,0.0,10,0.03571428571428571,10.0,0.27,0.4909195303916931
0.0,0.0,10,0.03571428571428571,10.0,0.28,0.5087283849716187
0.0,0.0,10,0.03571428571428571,10.0,0.29,0.5027222037315369
0.0,0.0,10,0.03571428571428571,10.0,0.3,0.5038740634918213
0.0,0.0,10,0.03571428571428571,10.0,0.31,0.5255242586135864
0.0,0.0,10,0.03571428571428571,10.0,0.32,0.3205428719520569
0.0,0.0,10,0.03571428571428571,10.0,0.33,0.18281425535678864
0.0,0.0,10,0.03571428571428571,10.0,0.34,0.1988026350736618
0.0,0.0,10,0.03571428571428571,10.0,0.35000000000000003,0.19013583660125732
0.0,0.0,10,0.03571428571428571,10.0,0.36,0.18971101939678192
0.0,0.0,10,0.03571428571428571,10.0,0.37,0.3284064829349518
0.0,0.0,10,0.03571428571428571,10.0,0.38,0.46335238218307495
0.0,0.0,10,0.03571428571428571,10.0,0.39,0.43370142579078674
0.0,0.0,10,0.03571428571428571,10.0,0.4,0.27541232109069824
0.0,0.0,10,0.03571428571428571,10.0,0.41000000000000003,0.02497531846165657
0.0,0.0,10,0.03571428571428571,10.0,0.42,0.28667157888412476
0.0,0.0,10,0.03571428571428571,10.0,0.43,0.18178702890872955
0.0,0.0,10,0.03571428571428571,10.0,0.44,0.0005762791261076927
0.0,0.0,10,0.03571428571428571,10.0,0.45,0.05723995342850685
0.0,0.0,10,0.03571428571428571,10.0,0.46,0.025384534150362015
0.0,0.0,10,0.03571428571428571,10.0,0.47000000000000003,0.12763230502605438
0.0,0.0,10,0.03571428571428571,10.0,0.48,0.16429705917835236
0.0,0.0,10,0.03571428571428571,10.0,0.49,0.3891049027442932
0.0,0.0,10,0.03571428571428571,10.0,0.5,0.670609712600708
0.0,0.0,10,0.03571428571428571,10.0,0.51,0.6633638143539429
0.0,0.0,10,0.03571428571428571,10.0,0.52,0.6720588207244873
0.0,0.0,10,0.03571428571428571,10.0,0.53,0.6800956726074219
0.0,0.0,10,0.03571428571428571,10.0,0.54,0.6777408123016357
0.0,0.0,10,0.03571428571428571,10.0,0.55,0.6482716202735901
0.0,0.0,10,0.03571428571428571,10.0,0.56,0.6323623657226562
0.0,0.0,10,0.03571428571428571,10.0,0.5700000000000001,0.6735724806785583
0.0,0.0,10,0.03571428571428571,10.0,0.58,0.5955361127853394
0.0,0.0,10,0.03571428571428571,10.0,0.59,0.6129936575889587
0.0,0.0,10,0.03571428571428571,10.0,0.6,0.6502823233604431
0.0,0.0,10,0.03571428571428571,10.0,0.61,0.6627659797668457
0.0,0.0,10,0.03571428571428571,10.0,0.62,0.7611665725708008
0.0,0.0,10,0.03571428571428571,10.0,0.63,0.7620037794113159
0.0,0.0,10,0.03571428571428571,10.0,0.64,0.3244101405143738
0.0,0.0,10,0.03571428571428571,10.0,0.65,0.2531062364578247
0.0,0.0,10,0.03571428571428571,10.0,0.66,0.5878304243087769
0.0,0.0,10,0.03571428571428571,10.0,0.67,0.8644726276397705
0.0,0.0,10,0.03571428571428571,10.0,0.68,0.9313834309577942
0.0,0.0,10,0.03571428571428571,10.0,0.6900000000000001,0.9339601397514343
0.0,0.0,10,0.03571428571428571,10.0,0.7000000000000001,0.9223960041999817
0.0,0.0,10,0.03571428571428571,10.0,0.71,0.8672634959220886
0.0,0.0,10,0.03571428571428571,10.0,0.72,0.8657408952713013
0.0,0.0,10,0.03571428571428571,10.0,0.73,0.8775140643119812
0.0,0.0,10,0.03571428571428571,10.0,0.74,0.8765744566917419
0.0,0.0,10,0.03571428571428571,10.0,0.75,0.8804528117179871
0.0,0.0,10,0.03571428571428571,15.0,0.0,0.22245153784751892
0.0,0.0,10,0.03571428571428571,15.0,0.01,0.2601122260093689
0.0,0.0,10,0.03571428571428571,15.0,0.02,0.5714994668960571
0.0,0.0,10,0.03571428571428571,15.0,0.03,0.46842077374458313
0.0,0.0,10,0.03571428571428571,15.0,0.04,0.4052382707595825
0.0,0.0,10,0.03571428571428571,15.0,0.05,0.4095837473869324
0.0,0.0,10,0.03571428571428571,15.0,0.06,0.2677629888057709
0.0,0.0,10,0.03571428571428571,15.0,0.07,0.0026252889074385166
0.0,0.0,10,0.03571428571428571,15.0,0.08,0.3239476978778839
0.0,0.0,10,0.03571428571428571,15.0,0.09,0.4413939118385315
0.0,0.0,10,0.03571428571428571,15.0,0.1,0.4182947874069214
0.0,0.0,10,0.03571428571428571,15.0,0.11,0.19388866424560547
0.0,0.0,10,0.03571428571428571,15.0,0.12,0.510015070438385
0.0,0.0,10,0.03571428571428571,15.0,0.13,0.614217221736908
0.0,0.0,10,0.03571428571428571,15.0,0.14,0.7054106593132019
0.0,0.0,10,0.03571428571428571,15.0,0.15,0.9928845167160034
0.0,0.0,10,0.03571428571428571,15.0,0.16,1.1706640720367432
0.0,0.0,10,0.03571428571428571,15.0,0.17,1.2871140241622925
0.0,0.0,10,0.03571428571428571,15.0,0.18,1.2995820045471191
0.0,0.0,10,0.03571428571428571,15.0,0.19,1.246324896812439
0.0,0.0,10,0.03571428571428571,15.0,0.2,1.260581612586975
0.0,0.0,10,0.03571428571428571,15.0,0.21,1.423807978630066
0.0,0.0,10,0.03571428571428571,15.0,0.22,1.5044163465499878
0.0,0.0,10,0.03571428571428571,15.0,0.23,1.6031396389007568
0.0,0.0,10,0.03571428571428571,15.0,0.24,1.7001863718032837
0.0,0.0,10,0.03571428571428571,15.0,0.25,1.6588001251220703
0.0,0.0,10,0.03571428571428571,15.0,0.26,1.6583616733551025
0.0,0.0,10,0.03571428571428571,15.0,0.27,1.7393054962158203
0.0,0.0,10,0.03571428571428571,15.0,0.28,1.784672498703003
0.0,0.0,10,0.03571428571428571,15.0,0.29,1.7641113996505737
0.0,0.0,10,0.03571428571428571,15.0,0.3,1.7907156944274902
0.0,0.0,10,0.03571428571428571,15.0,0.31,1.8144670724868774
0.0,0.0,10,0.03571428571428571,15.0,0.32,1.8592664003372192
0.0,0.0,10,0.03571428571428571,15.0,0.33,1.9024370908737183
0.0,0.0,10,0.03571428571428571,15.0,0.34,1.903696060180664
0.0,0.0,10,0.03571428571428571,15.0,0.35000000000000003,1.9171828031539917
0.0,0.0,10,0.03571428571428571,15.0,0.36,1.889641523361206
0.0,0.0,10,0.03571428571428571,15.0,0.37,1.858492136001587
0.0,0.0,10,0.03571428571428571,15.0,0.38,1.8052858114242554
0.0,0.0,10,0.03571428571428571,15.0,0.39,1.7919228076934814
0.0,0.0,10,0.03571428571428571,15.0,0.4,1.8782931566238403
0.0,0.0,10,0.03571428571428571,15.0,0.41000000000000003,1.924781322479248
0.0,0.0,10,0.03571428571428571,15.0,0.42,1.8856878280639648
0.0,0.0,10,0.03571428571428571,15.0,0.43,1.8594813346862793
0.0,0.0,10,0.03571428571428571,15.0,0.44,1.8908778429031372
0.0,0.0,10,0.03571428571428571,15.0,0.45,1.9017711877822876
0.0,0.0,10,0.03571428571428571,15.0,0.46,1.9267443418502808
0.0,0.0,10,0.03571428571428571,15.0,0.47000000000000003,1.9249169826507568
0.0,0.0,10,0.03571428571428571,15.0,0.48,1.9039057493209839
0.0,0.0,10,0.03571428571428571,15.0,0.49,1.9012579917907715
0.0,0.0,10,0.03571428571428571,15.0,0.5,1.8989996910095215
0.0,0.0,10,0.03571428571428571,15.0,0.51,1.8799943923950195
0.0,0.0,10,0.03571428571428571,15.0,0.52,1.8847815990447998
0.0,0.0,10,0.03571428571428571,15.0,0.53,1.918176531791687
0.0,0.0,10,0.03571428571428571,15.0,0.54,1.9854061603546143
0.0,0.0,10,0.03571428571428571,15.0,0.55,2.0253820419311523
0.0,0.0,10,0.03571428571428571,15.0,0.56,2.0075106620788574
0.0,0.0,10,0.03571428571428571,15.0,0.5700000000000001,1.9729154109954834
0.0,0.0,10,0.03571428571428571,15.0,0.58,1.9534071683883667
0.0,0.0,10,0.03571428571428571,15.0,0.59,1.9047813415527344
0.0,0.0,10,0.03571428571428571,15.0,0.6,1.894361972808838
0.0,0.0,10,0.03571428571428571,15.0,0.61,2.0024900436401367
0.0,0.0,10,0.03571428571428571,15.0,0.62,2.091069459915161
0.0,0.0,10,0.03571428571428571,15.0,0.63,2.1066465377807617
0.0,0.0,10,0.03571428571428571,15.0,0.64,2.093661069869995
0.0,0.0,10,0.03571428571428571,15.0,0.65,2.128399133682251
0.0,0.0,10,0.03571428571428571,15.0,0.66,2.1361262798309326
0.0,0.0,10,0.03571428571428571,15.0,0.67,2.10336971282959
0.0,0.0,10,0.03571428571428571,15.0,0.68,2.071925163269043
0.0,0.0,10,0.03571428571428571,15.0,0.6900000000000001,2.073672294616699
0.0,0.0,10,0.03571428571428571,15.0,0.7000000000000001,2.075378179550171
0.0,0.0,10,0.03571428571428571,15.0,0.71,2.056241512298584
0.0,0.0,10,0.03571428571428571,15.0,0.72,2.060197591781616
0.0,0.0,10,0.03571428571428571,15.0,0.73,2.07521390914917
0.0,0.0,10,0.03571428571428571,15.0,0.74,2.05111026763916
0.0,0.0,10,0.03571428571428571,15.0,0.75,2.0260794162750244
